X00005, h00005, X0001, h0001, X0005, h0005, X0010, h0010, X0015, h0015, X00153, h00153, X003, h003, X005, h005, X01, h01, X05, h05
2,841, 69,9232, 3,07, 11,3372, 3,81, 24,68, 3,444, 21,3422, 4,005, 22,9458, 2,961, 81,9576, 3,763, 22,917, 3,563, -4,6598, 3,292, -12,3362, 2,889, -138,481
2,939, 81,3604, 3,176, 21,1866, 3,941, 22,9362, 3,563, 21,7554, 4,143, 23,1872, 3,063, 81,3652, 3,893, 21,4744, 3,686, -4,931, 3,405, -19,0634, 2,989, -138,4288
3,037, 89,4452, 3,282, 32,1448, 4,073, 20,7384, 3,682, 21,4426, 4,281, 22,6892, 3,165, 80,5704, 4,023, 18,6994, 3,809, -3,1038, 3,519, -27,0708, 3,088, -138,2628
3,135, 92,1846, 3,388, 40,5746, 4,204, 16,9494, 3,801, 19,2548, 4,419, 21,6224, 3,267, 79,8624, 4,152, 15,4418, 3,932, -1,0542, 3,632, -35,7038, 3,188, -138,3804
3,233, 88,6144, 3,494, 48,8624, 4,336, 12,4944, 3,92, 19,7808, 4,558, 19,1344, 3,369, 80,2958, 4,282, 12,0146, 4,055, 1,7094, 3,746, -45,0476, 3,288, -138,498
3,331, 79,13, 3,6, 56,1498, 4,467, 8,6804, 4,038, 19,3544, 4,696, 15,8506, 3,471, 81,1918, 4,412, 10,545, 4,178, 4,7854, 3,86, -54,8182, 3,387, -138,1046
3,429, 64,8712, 3,706, 62,0216, 4,598, 5,2076, 4,157, 19,0408, 4,834, 11,941, 3,573, 82,1598, 4,542, 7,7118, 4,301, 7,3222, 3,973, -64,134, 3,487, -135,322
3,527, 48,093, 3,812, 64,6534, 4,73, 1,3944, 4,276, 18,9994, 4,972, 8,9414, 3,676, 83,6192, 4,671, 5,9552, 4,423, 8,8664, 4,087, -71,3464, 3,587, -127,5926
3,625, 30,635, 3,918, 64,784, 4,861, -1,453, 4,395, 18,616, 5,11, 6,283, 3,778, 85,0352, 4,801, 4,6248, 4,546, 10,3818, 4,2, -75,3746, 3,686, -112,5296
3,723, 16,5872, 4,023, 62,3572, 4,993, -2,044, 4,513, 17,8486, 5,248, 4,0792, 3,88, 85,8588, 4,931, 3,2106, 4,669, 10,6492, 4,314, -77,5264, 3,786, -94,224
3,821, 6,1208, 4,129, 55,6108, 5,124, -3,9276, 4,632, 17,1814, 5,386, 1,08, 3,982, 86,928, 5,061, 0,5784, 4,792, 9,9512, 4,427, -75,5836, 3,885, -73,6444
3,919, -0,5354, 4,235, 47,4716, 5,255, -6,6646, 4,751, 14,7538, 5,524, -2,2596, 4,084, 87,1882, 5,191, -0,7202, 4,915, 8,4872, 4,541, -71,7644, 3,985, -52,3262
4,017, -4,1612, 4,341, 36,5146, 5,387, -7,016, 4,87, 11,8268, 5,662, -7,3052, 4,186, 86,3502, 5,32, -1,1964, 5,038, 6,7344, 4,654, -65,557, 4,085, -32,9972
4,115, -4,5478, 4,447, 26,8408, 5,518, -6,3448, 4,989, 8,2194, 5,8, -11,0996, 4,288, 86,5814, 5,45, -1,8706, 5,161, 4,0792, 4,768, -57,9286, 4,184, -17,9344
4,213, -3,97, 4,553, 17,3944, 5,649, -6,85, 5,107, 5,2236, 5,939, -16,998, 4,39, 88,0552, 5,58, -2,4618, 5,284, 1,6794, 4,881, -48,0824, 4,284, -3,8962
